Onset;Bar.Semiquaver;Duration (s);Tempo (bpm);Intensity (dB)
0.166893424;1.1;0.783673;0;68.3
0.950566893;1.2;0.725624;76.5625;68.3
1.676190476;1.3;0.754649;82.6875;63.6
2.430839002;1.4;0.740136;79.5072;67.1
3.170975057;1.5;0.718367;81.0662;74.8
3.889342404;1.6;0.718367;83.5227;69.4
4.607709751;1.7;0.704127;83.5227;68.8
5.311836735;1.8;0.754376;85.2119;73.1
6.066213152;2.1;0.754649;79.5359;77.2
6.820861678;2.2;0.667574;79.5072;68.9
7.488435374;2.3;0.73288;89.8777;67
8.221315193;2.4;0.79093;81.8688;61.7
9.012244898;2.5;0.776417;75.8601;53.6
9.788662132;2.6;0.725624;77.278;58.7
10.51428571;2.7;0.67483;82.6875;61.2
11.18911565;2.8;0.67483;88.9113;61
11.86394558;3.1;0.696599;88.9113;60.6
12.56054422;3.2;0.711111;86.1328;58.3
13.27165533;3.3;0.682086;84.375;70.3
13.9537415;3.4;0.783673;87.9654;63.2
14.73741497;3.5;0.740136;76.5625;66.1
15.47755102;3.6;0.718367;81.0662;58.8
16.19591837;3.7;0.667574;83.5227;72.2
16.86349206;3.8;0.776417;89.8777;69.4
17.6399093;4.1;0.761905;77.278;70.3
18.40181406;4.2;0.79093;78.75;68.4
19.19274376;4.3;0.776417;75.8601;65.6
19.969161;4.4;0.798186;77.278;67.3
20.76734694;4.5;0.754649;75.1705;55.6
21.52199547;4.6;0.747392;79.5072;66.8
22.26938776;4.7;0.783673;80.2791;59.8
23.05306122;4.8;0.950567;76.5625;60.3
24.00362812;5.1;0.740136;63.1202;61.7
24.74376417;5.2;0.725624;81.0662;67.5
25.46938776;5.3;0.660317;82.6875;65.4
26.12970522;5.4;0.689342;90.8654;65
26.81904762;5.5;0.667574;87.0395;66.1
27.48662132;5.6;0.725624;89.8777;66.9
28.2122449;5.7;0.725624;82.6875;62.9
28.93786848;5.8;0.711111;82.6875;60.8
29.64897959;6.1;0.725624;84.375;63.2
30.37460318;6.2;0.67483;82.6875;62.3
31.04943311;6.3;0.624036;88.9113;67
31.67346939;6.4;0.689342;96.1483;66.4
32.36281179;6.5;0.660317;87.0395;69.8
33.02312925;6.6;0.725624;90.8654;72.3
33.74875283;6.7;0.718367;82.6875;68.8
34.46712018;6.8;0.79093;83.5227;60.6
35.25804989;7.1;0.688027;75.8601;64.3
35.9460771;7.2;0.64712;87.2059;61.6
36.59319728;7.3;0.638549;92.7185;66.4
37.23174603;7.4;0.645805;93.9631;69.4
37.87755102;7.5;0.631293;92.9073;70.6
38.50884354;7.6;0.61678;95.0431;75.2
39.12562358;7.7;0.638549;97.2794;71.5
39.76417234;7.8;0.696599;93.9631;75.2
40.46077098;8.1;0.631293;86.1328;73.3
41.09206349;8.2;0.653061;95.0431;69.5
41.74512472;8.3;0.645805;91.875;75.2
42.39092971;8.4;0.631293;92.9073;73.7
43.02222222;8.5;0.638549;95.0431;75.3
43.66077098;8.6;0.703855;93.9631;74
44.36462585;8.7;0.638549;85.2448;76.6
45.0031746;8.8;0.645805;93.9631;75.4
45.64897959;9.1;0.725624;92.9073;71.8
46.37460318;9.2;0.856236;82.6875;67.6
47.230839;9.3;0.928798;70.0742;71.8
48.15963719;9.4;0.740136;64.5996;64.9
48.89977324;9.5;0.67483;81.0662;62.5
49.57460318;9.6;0.711111;88.9113;68.2
50.28571429;9.7;0.660317;84.375;68.1
50.94603175;9.8;0.783673;90.8654;71.8
51.72970522;10.1;0.696599;76.5625;72.4
52.42630386;10.2;0.689342;86.1328;74.2
53.11564626;10.3;0.629615;87.0395;73.3
53.74526077;10.4;0.661995;95.2964;73
54.40725624;10.5;0.669002;90.6351;75.5
55.0762585;10.6;0.709683;89.6858;70.8
55.78594104;10.7;0.725624;84.5448;72.4
56.51156463;10.8;0.653061;82.6875;69.2
57.16462585;11.1;0.740136;91.875;67
57.90476191;11.2;0.718367;81.0662;66.8
58.62312925;11.3;0.805442;83.5227;64.6
59.42857143;11.4;0.972336;74.4932;67.2
60.40090703;11.5;0.841723;61.7071;57.7
61.24263039;11.6;1.11746;71.2823;62.2
62.3600907;11.7;1.18277;53.6932;62.7
63.54285714;11.8;1.36417;50.7285;50
64.90702948;12.1;0.805442;43.9827;61.1
65.71247166;12.2;0.754649;74.4932;61.4
66.46712018;12.3;0.697664;79.5072;67.9
67.16478458;12.4;0.746327;86.0012;70.4
67.91111111;12.5;0.672109;80.3938;67
68.58321996;12.6;0.663039;89.2713;66
69.2462585;12.7;0.725624;90.4925;69.4
69.97188209;12.8;0.79093;82.6875;66.1
70.76281179;13.1;0.718367;75.8601;65.8
71.48117914;13.2;0.602268;83.5227;66.6
72.08344671;13.3;0.754649;99.6235;65.8
72.83809524;13.4;0.718367;79.5072;63.9
73.55646259;13.5;0.67483;83.5227;62.7
74.23129252;13.6;0.776417;88.9113;66.9
75.00770975;13.7;0.696599;77.278;61.9
75.70430839;13.8;0.834467;86.1328;59.3
76.53877551;14.1;0.67483;71.9022;65.6
77.21360544;14.2;0.61678;88.9113;65.7
77.83038549;14.3;0.676009;97.2794;63.8
78.50639456;14.4;0.651882;88.7562;70.4
79.15827664;14.5;0.624036;92.0412;72.2
79.78231293;14.6;0.631111;96.1483;70.8
80.41342404;14.7;0.631474;95.0704;67.2
81.04489796;14.8;0.587755;95.0158;71.9
81.63265306;15.1;0.638549;102.083;71.9
82.27120181;15.2;0.667574;93.9631;72
82.93877551;15.3;0.61678;89.8777;66.8
83.55555556;15.4;0.711111;97.2794;71.2
84.26666667;15.5;0.638549;84.375;68.1
84.90521542;15.6;0.769161;93.9631;61.7
85.67437642;15.7;0.79093;78.0071;60.9
86.46530612;15.8;0.936054;75.8601;58.9
87.40136054;16.1;0.683492;64.0988;66.6
88.08485261;16.2;0.644399;87.7845;63.2
88.7292517;16.3;0.631293;93.11;65.3
89.36054422;16.4;0.660317;95.0431;58.1
90.02086168;16.5;0.668594;90.8654;65.3
90.68945578;16.6;0.644785;89.7405;56.6
91.33424036;16.7;0.711111;93.0543;58.6
92.04535147;16.8;0.660317;84.375;64.8
92.70566893;17.1;0.663379;90.8654;66.2
93.36904762;17.2;0.635488;90.4461;58
94.00453515;17.3;0.638549;94.4157;67.1
94.6430839;17.4;0.660317;93.9631;63
95.30340136;17.5;0.638549;90.8654;61.8
95.94195011;17.6;0.667574;93.9631;66
96.60952381;17.7;0.67483;89.8777;62
97.28435374;17.8;0.602268;88.9113;65.4
97.88662132;18.1;0.73288;99.6235;65.4
98.61950113;18.2;0.645805;81.8688;60.6
99.26530612;18.3;0.696599;92.9073;57.7
99.96190476;18.4;0.638549;86.1328;56.6
100.6004535;18.5;0.703855;93.9631;63.8
101.3043084;18.6;0.696599;85.2448;58.1
102.000907;18.7;0.718367;86.1328;56.7
102.7192744;18.8;0.870748;83.5227;53.9
103.5900227;19.1;0.952381;68.9063;62.9
104.5424036;19.2;0.825397;63;47.4
105.3678005;19.3;0.73288;72.6923;56.6
106.1006803;19.4;0.711111;81.8688;43.1
106.8117914;19.5;0.783673;84.375;36.9
107.5954649;19.6;0.740136;76.5625;33.6
108.3356009;19.7;0.740136;81.0662;64.7
109.075737;19.8;0.638549;81.0662;71
109.7142857;20.1;0.747392;93.9631;64.4
110.461678;20.2;0.645805;80.2791;69.4
111.107483;20.3;0.536961;92.9073;61.7
111.6444444;20.4;0.73288;111.74;72.4
112.3773243;20.5;0.740136;81.8688;64.5
113.1174603;20.6;0.899773;81.0662;65.4
114.0172336;20.7;0.659615;66.6835;58.2
114.6768481;20.8;0.697302;90.9622;58
115.3741497;21.1;0.660317;86.046;64.1
116.0344671;21.2;0.573243;90.8654;69.3
116.6077098;21.3;0.529705;104.668;65.7
117.137415;21.4;0.573243;113.271;72.2
117.7106576;21.5;0.529705;104.668;72.5
118.2403628;21.6;0.536961;113.271;76.6
118.7773243;21.7;0.55873;111.74;71
119.3360544;21.8;0.653061;107.386;76.4
119.9891156;22.1;0.573243;91.875;75.3
120.5623583;22.2;0.554875;104.668;75.4
121.1172336;22.3;0.613379;108.132;72.1
121.7306122;22.4;0.67483;97.8189;76.4
122.4054422;22.5;0.638549;88.9113;69.5
123.0439909;22.6;0.711111;93.9631;70.1
123.755102;22.7;0.834467;84.375;66.9
124.5895692;22.8;0.645805;71.9022;59.6
125.2353742;23.1;0.544218;92.9073;58
125.7795918;23.2;0.645805;110.25;67
126.4253968;23.3;0.524649;92.9073;64.9
126.9500454;23.4;0.527506;114.362;68.8
127.477551;23.5;0.507937;113.743;66.4
127.9854875;23.6;0.50068;118.125;72.4
128.4861678;23.7;0.624036;119.837;70.7
129.1102041;23.8;0.630635;96.1483;75.8
129.740839;24.1;0.552132;95.1422;70.3
130.2929705;24.2;0.573243;108.67;74.5
130.8662132;24.3;0.638549;104.668;72.1
131.5047619;24.4;0.660317;93.9631;78.5
132.1650794;24.5;0.667574;90.8654;73.7
132.8326531;24.6;0.718367;89.8777;79.1
133.5510204;24.7;0.819955;83.5227;70.1
134.3709751;24.8;0.551474;73.1748;74.1
134.922449;25.1;0.544218;108.799;77.8
135.4666667;25.2;0.544218;110.25;78.1
136.0108844;25.3;0.50068;110.25;78
136.5115646;25.4;0.507937;119.837;77.3
137.0195011;25.5;0.478912;118.125;76.9
137.4984127;25.6;0.551474;125.284;77.9
138.0498866;25.7;0.544218;108.799;80
138.5941043;25.8;0.725624;110.25;81.8
139.3197279;26.1;0.580499;82.6875;80.2
139.9002268;26.2;0.624036;103.359;78.6
140.524263;26.3;0.544218;96.1483;78.5
141.0684807;26.4;0.565986;110.25;80.5
141.6344671;26.5;0.653061;106.01;80.3
142.2875283;26.6;0.624036;91.875;76.8
142.9115646;26.7;0.624036;96.1483;76.8
143.5356009;26.8;0.536961;96.1483;76.5
144.0725624;27.1;0.529705;111.74;72
144.6022676;27.2;0.544218;113.271;76.5
145.1464853;27.3;0.515193;110.25;77.9
145.661678;27.4;0.529705;116.461;79
146.1913832;27.5;0.573243;113.271;79.4
146.7646259;27.6;0.50068;104.668;80.7
147.2653061;27.7;0.50068;119.837;79.8
147.7659864;27.8;0.609524;119.837;79.2
148.3755102;28.1;0.529705;98.4375;81.2
148.9052154;28.2;0.602268;113.271;77.8
149.507483;28.3;0.631293;99.6235;80.1
150.1387755;28.4;0.595011;95.0431;73
150.7337868;28.5;0.61678;100.838;77.7
151.3505669;28.6;0.638549;97.2794;69.7
151.9891156;28.7;0.631293;93.9631;78.4
152.6204082;28.8;0.761905;95.0431;77.7
153.3823129;29.1;0.653061;78.75;79
154.0353742;29.2;0.551474;91.875;77.1
154.5868481;29.3;0.539751;108.799;77.3
155.1265986;29.4;0.555941;111.162;78.5
155.6825397;29.5;0.515193;107.925;76.2
156.1977324;29.6;0.574014;116.461;77.8
156.771746;29.7;0.565215;104.527;77.8
157.3369615;29.8;0.587755;106.154;77.8
157.9247166;30.1;0.5978;102.083;76.9
158.522517;30.2;0.730091;100.368;74.9
159.2526077;30.3;0.653061;82.1816;76.3
159.9056689;30.4;0.841723;91.875;72.8
160.7473923;30.5;0.79093;71.2823;75.2
161.538322;30.6;0.660317;75.8601;68.1
162.1986395;30.7;0.769161;90.8654;68.3
162.9678005;30.8;0.689342;78.0071;62.2
163.6571429;31.1;0.696599;87.0395;64.2
164.3537415;31.2;0.703855;86.1328;57.3
165.0575964;31.3;0.682086;85.2448;60.2
165.7396825;31.4;0.624036;87.9654;56.1
166.3637188;31.5;0.653061;96.1483;64.5
167.01678;31.6;0.638549;91.875;59.6
167.6553288;31.7;0.73288;93.9631;62.8
168.3882086;31.8;0.667574;81.8688;57.2
169.0557823;32.1;0.711111;89.8777;64.3
169.7668934;32.2;0.612449;84.375;58.3
170.3793424;32.3;0.657392;97.9673;57.7
171.0367347;32.4;0.67483;91.2697;56.3
171.7115646;32.5;0.653061;88.9113;63
172.3646259;32.6;0.703855;91.875;56.3
173.0684807;32.7;0.805442;85.2448;57.2
173.8739229;32.8;0.885261;74.4932;51.4
174.7591837;33.1;0.689342;67.7766;60.4
175.4485261;33.2;0.696599;87.0395;58
176.1451247;33.3;0.638549;86.1328;62.9
176.7836735;33.4;0.682086;93.9631;58.2
177.4657596;33.5;0.609524;87.9654;64.5
178.0752834;33.6;0.703855;98.4375;60.3
178.7791383;33.7;0.667574;85.2448;58
179.446712;33.8;0.718367;89.8777;56.6
180.1650794;34.1;0.747392;83.5227;58.2
180.9124717;34.2;0.602268;80.2791;60.9
181.5147392;34.3;0.667574;99.6235;65.6
182.1823129;34.4;0.609524;89.8777;61.5
182.7918367;34.5;0.653061;98.4375;60.6
183.444898;34.6;0.696599;91.875;61.4
184.1414966;34.7;0.624036;86.1328;55.8
184.7655329;34.8;0.769161;96.1483;54.9
185.5346939;35.1;0.587755;78.0071;57.7
186.122449;35.2;0.631293;102.083;55.1
186.7537415;35.3;0.638549;95.0431;64.5
187.3922902;35.4;0.573243;93.9631;62.2
187.9655329;35.5;0.602268;104.668;63.5
188.5678005;35.6;0.595011;99.6235;59.8
189.1628118;35.7;0.595011;100.838;68.1
189.7578231;35.8;0.67483;100.838;62
190.4326531;36.1;0.55737;88.9113;62.6
190.9900227;36.2;0.603628;107.648;65
191.5936508;36.3;0.631293;99.3989;68.8
192.2249433;36.4;0.660317;95.0431;63
192.8852608;36.5;0.565986;90.8654;60.8
193.4512472;36.6;0.587755;106.01;57.8
194.0390023;36.7;0.645805;102.083;63.6
194.6848073;36.8;0.761905;92.9073;59.5
195.446712;37.1;0.885261;78.75;63.9
196.3319728;37.2;0.464399;67.7766;68.2
196.7963719;37.3;0.471655;129.199;63.7
197.2680272;37.4;0.638549;127.212;66.4
197.906576;37.5;0.631293;93.9631;63.2
198.5378685;37.6;0.435374;95.0431;66.4
198.9732426;37.7;0.478912;137.813;67.5
199.4521542;37.8;0.507937;125.284;66.6
199.9600907;38.1;0.515193;118.125;73.2
200.4752834;38.2;0.44263;116.461;71.8
200.9179138;38.3;0.478912;135.553;77.4
201.3968254;38.4;0.457143;125.284;76.2
201.8539683;38.5;0.457143;131.25;74.9
202.3111111;38.6;0.478912;131.25;76.2
202.7900227;38.7;0.457143;125.284;75.4
203.2471655;38.8;0.457143;131.25;75.3
203.7043084;39.1;0.435374;131.25;77
204.1396825;39.2;0.457143;137.813;78.4
204.5968254;39.3;0.44263;131.25;80.6
205.0394558;39.4;0.565986;135.553;79.4
205.6054422;39.5;0.529705;106.01;78.6
206.1351474;39.6;0.522449;113.271;80
206.6575964;39.7;0.602268;114.844;81.8
207.2598639;39.8;0.841723;99.6235;80.4
208.1015873;40.1;0.703855;71.2823;80.7
208.8054422;40.2;0.638549;85.2448;72.8
209.4439909;40.3;0.645805;93.9631;69.6
210.0897959;40.4;0.645805;92.9073;75.9
210.7356009;40.5;0.624036;92.9073;80.9
211.3596372;40.6;0.653061;96.1483;76.1
212.0126984;40.7;0.61678;91.875;69.3
212.6294785;40.8;0.67483;97.2794;75.6
213.3043084;41.1;0.601587;88.9113;80.8
213.9058957;41.2;0.639229;99.7361;74.9
214.5451247;41.3;0.595011;93.8631;77
215.1401361;41.4;0.624036;100.838;71.9
215.7641723;41.5;0.638549;96.1483;78
216.4027211;41.6;0.631293;93.9631;73.9
217.0340136;41.7;0.631293;95.0431;76.9
217.6653061;41.8;0.725624;95.0431;72.7
218.3909297;42.1;0.624036;82.6875;79.9
219.014966;42.2;0.611905;96.1483;75.5
219.6268707;42.3;0.694218;98.0545;75.1
220.3210884;42.4;0.725624;86.4282;75
221.046712;42.5;0.595011;82.6875;75.4
221.6417234;42.6;0.660317;100.838;74
222.3020408;42.7;0.711111;90.8654;73
223.0131519;42.8;0.769161;84.375;72
223.7823129;43.1;0.631293;78.0071;72.5
224.4136054;43.2;0.718367;95.0431;71.5
225.1319728;43.3;0.769161;83.5227;65.8
225.9011338;43.4;0.892517;78.0071;63.3
226.7936508;43.5;0.725624;67.2256;59
227.5192744;43.6;0.769161;82.6875;67.6
228.2884354;43.7;0.972336;78.0071;61.1
229.260771;43.8;1.24082;61.7071;56.4
230.5015873;44.1;0.812698;48.3553;66.5
231.3142857;44.2;0.740136;73.8281;66.3
232.0544218;44.3;0.754649;81.0662;58.2
232.8090703;44.4;0.703855;79.5072;64
233.5129252;44.5;0.718367;85.2448;72.1
234.2312925;44.6;0.67483;83.5227;67.3
234.9061224;44.7;0.67483;88.9113;69.2
235.5809524;44.8;0.747392;88.9113;70.1
236.3283447;45.1;0.783673;80.2791;74.9
237.1120181;45.2;0.653061;76.5625;69
237.7650794;45.3;0.696599;91.875;61.7
238.461678;45.4;0.783673;86.1328;57.9
239.2453515;45.5;0.747392;76.5625;48.1
239.9927438;45.6;0.754649;80.2791;57.8
240.7473923;45.7;0.667574;79.5072;59.8
241.414966;45.8;0.689342;89.8777;61.5
242.1043084;46.1;0.689342;87.0395;59.7
242.7936508;46.2;0.703855;87.0395;56.8
243.4975057;46.3;0.645805;85.2448;71.1
244.1433107;46.4;0.776417;92.9073;64.4
244.9197279;46.5;0.747392;77.278;66.6
245.6671202;46.6;0.645805;80.2791;59.5
246.3129252;46.7;0.67483;92.9073;68.6
246.9877551;46.8;0.711111;88.9113;68.6
247.6988662;47.1;0.67483;84.375;68.4
248.3736961;47.2;0.73288;88.9113;68.2
249.106576;47.3;0.703855;81.8688;66.9
249.8104308;47.4;0.754649;85.2448;67.6
250.5650794;47.5;0.747392;79.5072;57.4
251.3124717;47.6;0.754649;80.2791;65.3
252.0671202;47.7;0.783673;79.5072;63.3
252.8507937;47.8;0.885261;76.5625;58.1
253.7360544;48.1;0.718367;67.7766;60.9
254.4544218;48.2;0.667574;83.5227;64.6
255.1219955;48.3;0.653061;89.8777;68.8
255.7750567;48.4;0.653061;91.875;67.7
256.4281179;48.5;0.645805;91.875;68.3
257.0739229;48.6;0.645805;92.9073;68.5
257.7197279;48.7;0.703855;92.9073;68.7
258.4235828;48.8;0.776417;85.2448;63.2
259.2;49.1;0.61678;77.278;63
259.81678;49.2;0.551474;97.2794;63.9
260.368254;49.3;0.638549;108.799;68.7
261.0068027;49.4;0.624036;93.9631;63.5
261.630839;49.5;0.624036;96.1483;70.7
262.2548753;49.6;0.667574;96.1483;69.3
262.922449;49.7;0.718367;89.8777;65.4
263.6408163;49.8;0.740136;83.5227;61
264.3809524;50.1;0.67483;81.0662;63.6
265.0557823;50.2;0.580499;88.9113;63.3
265.6362812;50.3;0.631293;103.359;67
266.2675737;50.4;0.609524;95.0431;67.4
266.8770975;50.5;0.602268;98.4375;71.3
267.4793651;50.6;0.61678;99.6235;71.8
268.0961451;50.7;0.624036;97.2794;72.4
268.7201814;50.8;0.638549;96.1483;73.9
269.3587302;51.1;0.573243;93.9631;74
269.9319728;51.2;0.609524;104.668;71
270.5414966;51.3;0.595011;98.4375;74.3
271.1365079;51.4;0.580499;100.838;74.5
271.7170068;51.5;0.595011;103.359;74
272.3120181;51.6;0.667574;100.838;76.2
272.9795918;51.7;0.653061;89.8777;74.8
273.6326531;51.8;0.631293;91.875;75.9
274.2639456;52.1;0.682086;95.0431;74.2
274.9460317;52.2;0.986848;87.9654;71
275.9328798;52.3;0.798186;60.7996;70.6
276.7310658;52.4;0.67483;75.1705;69.4
277.4058957;52.5;0.645805;88.9113;69.7
278.0517007;52.6;0.653061;92.9073;70.2
278.7047619;52.7;0.696599;91.875;71.8
279.4013605;52.8;0.711111;86.1328;73.3
280.1124717;53.1;0.812698;84.375;75.5
280.9251701;53.2;0.841723;73.8281;71.3
281.7668934;53.3;0.667574;71.2823;65.3
282.4344671;53.4;0.631293;89.8777;62.6
283.0657596;53.5;0.783673;95.0431;65
283.8494331;53.6;0.657596;76.5625;69.4
284.5070295;53.7;0.626757;91.2414;72.6
285.1337868;53.8;0.660317;95.7308;70.3
285.7941043;54.1;0.653061;90.8654;70.2
286.4471655;54.2;0.631293;91.875;67.1
287.0784581;54.3;0.667574;95.0431;70.1
287.7460317;54.4;0.660317;89.8777;73.3
288.4063492;54.5;0.718367;90.8654;72.8
289.1247166;54.6;0.624036;83.5227;69.4
289.7487528;54.7;0.725624;96.1483;72.1
290.4743764;54.8;0.631293;82.6875;69.3
291.1056689;55.1;0.711111;95.0431;70.6
291.81678;55.2;0.649184;84.375;71
292.4659637;55.3;0.823832;92.4238;69.7
293.2897959;55.4;0.812698;72.8304;70.2
294.1024943;55.5;0.814263;73.8281;65.3
294.9167574;55.6;0.81839;73.6863;63.1
295.7351474;55.7;0.979592;73.3147;58.6
296.7147392;55.8;1.44399;61.25;59.4
298.1587302;56.1;0.914286;41.5515;56.7
299.0730159;56.2;0.718367;65.625;62.3
299.7913832;56.3;0.691293;83.5227;69.6
300.4826757;56.4;0.759955;86.7939;64.4
301.2426304;56.5;0.645805;78.9521;62.6
301.8884354;56.6;0.79093;92.9073;65.1
302.6793651;56.7;0.740136;75.8601;66.1
303.4195011;56.8;0.645805;81.0662;64
304.0653061;57.1;0.747392;92.9073;61.7
304.8126984;57.2;0.602268;80.2791;67
305.414966;57.3;0.696599;99.6235;67
306.1115646;57.4;0.653061;86.1328;64.9
306.7646259;57.5;0.739955;91.875;68.3
307.5045805;57.6;0.63873;81.0861;62.1
308.1433107;57.7;0.769161;93.9364;65.6
308.9124717;57.8;0.812698;78.0071;61
309.7251701;58.1;0.754649;73.8281;66.6
310.4798186;58.2;0.587755;79.5072;65.4
311.0675737;58.3;0.693379;102.083;69.1
311.7609524;58.4;0.679841;86.5328;68.1
312.4407937;58.5;0.694807;88.2559;73.8
313.1356009;58.6;0.478912;86.3549;68.8
313.6145125;58.7;0.696599;125.284;71.4
314.3111111;58.8;0.654694;86.1328;71.1
314.965805;59.1;0.668186;91.6459;74.2
315.6339909;59.2;0.6939;89.7954;67.3
316.3278912;59.3;0.650567;86.4678;64.8
316.9784581;59.4;0.686258;92.2273;62.1
317.6647166;59.5;0.680862;87.4306;62.1
318.3455782;59.6;0.819955;88.1236;54.7
319.1655329;59.7;0.841723;73.1748;55.5
320.0072562;59.8;0.776417;71.2823;67.8
320.7836735;60.1;0.667574;77.278;65
321.4512472;60.2;0.645805;89.8777;69.8
322.0970522;60.3;0.609524;92.9073;67.9
322.706576;60.4;0.645805;98.4375;73
323.352381;60.5;0.653061;92.9073;70.1
324.0054422;60.6;0.653061;91.875;70.5
324.6585034;60.7;0.667574;91.875;70.7
325.3260771;60.8;0.73288;89.8777;68.2
326.0589569;61.1;0.638549;81.8688;66.6
326.6975057;61.2;0.631293;93.9631;71.3
327.3287982;61.3;0.596553;95.0431;69.6
327.9253515;61.4;0.655669;100.578;70
328.5810204;61.5;0.692449;91.5096;73.4
329.2734694;61.6;0.585896;86.649;69.8
329.8593651;61.7;0.766893;102.407;66
330.6262585;61.8;0.751519;78.2377;70.1
331.3777778;62.1;0.769161;79.8383;66
332.1469388;62.2;0.718367;78.0071;73.6
332.8653061;62.3;0.76093;83.5227;71
333.6262358;62.4;0.973311;78.8509;70.9
334.5995465;62.5;0.928798;61.6453;67.5
335.5283447;62.6;0.885261;64.5996;66.1
336.4136054;62.7;0.907029;67.7766;57.6
337.3206349;62.8;1.05941;66.15;59.3
338.3800454;63.1;0.725624;56.6353;65.8
339.1056689;63.2;0.718367;82.6875;68.1
339.8240363;63.3;0.682086;83.5227;61.3
340.5061224;63.4;0.682086;87.9654;66.7
341.1882086;63.5;0.682086;87.9654;72.4
341.8702948;63.6;0.645805;87.9654;71.6
342.5160998;63.7;0.696599;92.9073;67.3
343.2126984;63.8;0.67483;86.1328;73
343.8875283;64.1;0.624036;88.9113;78.7
344.5115646;64.2;0.682086;96.1483;75.9
345.1936508;64.3;0.600499;87.9654;78.9
345.7941497;64.4;0.65483;99.9169;74.7
346.4489796;64.5;0.667574;91.6268;72.9
347.1165533;64.6;0.624036;89.8777;75.6
347.7405896;64.7;0.629683;96.1483;74.6
348.3702721;64.8;0.61839;95.2861;72.7
348.9886621;65.1;0.667574;97.0261;78.8
349.6562358;65.2;0.595011;89.8777;75.6
350.2512472;65.3;0.609524;100.838;79.5
350.860771;65.4;0.660317;98.4375;75.7
351.5210884;65.5;0.645805;90.8654;79.2
352.1668934;65.6;0.725624;92.9073;80.2
352.892517;65.7;0.673243;82.6875;80.5
353.5657596;65.8;0.886848;89.1209;76.2
354.4526077;66.1;0.718367;67.6553;76.5
355.1709751;66.2;0.834467;83.5227;74.7
356.0054422;66.3;0.718367;71.9022;75.6
356.7238095;66.4;0.950567;83.5227;72.2
357.6743764;66.5;0.783673;63.1202;72.3
358.4580499;66.6;0.73288;76.5625;70.2
359.1909297;66.7;0.783673;81.8688;67.3
359.9746032;66.8;0.7461;76.5625;66.8
360.7207029;67.1;0.706463;80.4182;61.4
361.4271655;67.2;0.695283;84.9302;64.6
362.122449;67.3;0.667574;86.2957;62.9
362.7900227;67.4;0.660317;89.8777;64.5
363.4503401;67.5;0.67483;90.8654;59.8
364.1251701;67.6;0.653061;88.9113;65.2
364.7782313;67.7;0.754649;91.875;63.1
365.5328798;67.8;0.892517;79.5072;61.9
366.4253968;68.1;0.689342;67.2256;55.3
367.1147392;68.2;0.783673;87.0395;57.6
367.8984127;68.3;0.703855;76.5625;64.8
368.6022676;68.4;0.682086;85.2448;62.6
369.2843537;68.5;0.73288;87.9654;66.8
370.0172336;68.6;0.740136;81.8688;64.4
370.7573696;68.7;0.747392;81.0662;66
371.5047619;68.8;0.961769;80.2791;58.6
372.4665306;69.1;0.859546;62.3851;60.7
373.3260771;69.2;0.718367;69.8043;53.5
374.0444444;69.3;0.710612;83.5227;59.9
374.7550567;69.4;0.907528;84.4342;63.1
375.662585;69.5;0.725624;66.1136;69.1
376.3882086;69.6;0.718367;82.6875;69.5
377.106576;69.7;0.834467;83.5227;63.6
377.9410431;69.8;1.43673;71.9022;56.2
379.3777778;70.1;0.761905;41.7614;61.2
380.1396825;70.2;0.761905;78.75;59.6
380.9015873;70.3;0.769161;78.75;62.8
381.6707483;70.4;0.754649;78.0071;63.1
382.4253968;70.5;0.892517;79.5072;66.2
383.3179138;70.6;0.921542;67.2256;58.9
384.2394558;70.7;1.14649;65.1083;59.7
385.385941;70.8;1.95193;52.3339;64.7
387.3378685;71.1;0;30.7388;65.5
